edad;estado_civil;educacion;default;Blance_cuenta;Casa_propiedad;Prestamo;Dia_ultimo_contacto;Mes_ultimo_contacto;Duracion_ultimo_contacto;ID_campanna;Dias_campanna_ant;previous;Resultado_campanna_ant;Churn
40;casado;Universidad;0;2763;1;0;2;jul;566;1;395;2;positivo;0
42;casado;secundaria;0;2959;1;0;2;jul;711;1;342;1;fallido;0
37;casado;primaria;0;22856;0;0;2;jul;154;1;388;1;fallido;1
60;casado;secundaria;0;263;0;0;2;jul;317;1;330;2;fallido;1
30;casado;primaria;0;1101;1;1;2;jul;590;1;225;3;fallido;1
28;soltero;Universidad;0;12956;1;0;2;jul;940;1;399;3;positivo;0
39;divorciado;secundaria;0;19;1;0;2;jul;503;2;147;5;positivo;0
31;casado;secundaria;0;625;1;0;2;jul;135;2;49;3;fallido;0
30;casado;Universidad;0;330;0;0;3;jul;264;1;80;1;positivo;0
34;casado;Universidad;0;0;0;0;3;jul;122;1;72;1;fallido;1
31;casado;secundaria;0;873;1;0;3;jul;147;2;233;4;fallido;1
41;casado;primaria;0;0;0;0;3;jul;438;2;389;1;NA;0
37;casado;secundaria;0;1824;1;0;3;jul;112;2;324;2;NA;1
40;casado;Universidad;0;35;0;0;3;jul;318;4;317;3;fallido;1
47;casado;Universidad;0;4879;0;0;6;jul;96;3;340;3;fallido;1
33;soltero;Universidad;0;1160;1;1;7;jul;139;1;391;2;fallido;1
34;casado;secundaria;0;-74;1;0;7;jul;98;2;347;4;fallido;1
48;casado;secundaria;0;2892;0;0;7;jul;407;1;385;1;positivo;0
53;soltero;secundaria;0;1958;0;0;7;jul;82;2;75;4;fallido;1
69;casado;Universidad;0;473;0;0;7;jul;112;1;78;1;fallido;1
37;casado;secundaria;0;981;0;0;7;jul;682;2;386;1;positivo;0
32;soltero;Universidad;0;0;0;0;7;jul;98;1;159;1;NA;1
36;soltero;Universidad;0;4;1;0;7;jul;529;1;61;3;positivo;1
38;casado;primaria;0;7005;1;0;7;jul;370;1;412;1;fallido;0
31;casado;secundaria;0;132;0;0;7;jul;148;1;152;1;NA;1
55;casado;secundaria;0;865;1;0;8;jul;105;1;82;2;fallido;1
31;soltero;secundaria;0;202;1;0;8;jul;167;1;62;1;fallido;0
31;soltero;Universidad;0;307;0;0;8;jul;361;1;229;2;fallido;0
38;casado;NA;0;0;0;0;8;jul;341;1;385;1;fallido;0
52;casado;Universidad;0;2557;0;0;8;jul;340;1;156;1;NA;0
42;casado;secundaria;0;406;1;0;8;jul;194;1;391;2;positivo;1
29;casado;secundaria;0;1599;1;0;8;jul;115;1;61;1;fallido;1
34;casado;secundaria;0;1551;1;1;8;jul;188;2;82;4;NA;1
58;casado;secundaria;0;1227;0;0;8;jul;625;1;156;1;fallido;1
34;casado;Universidad;0;980;0;0;8;jul;243;1;348;3;fallido;1
26;soltero;Universidad;0;10086;0;0;8;jul;475;3;78;2;positivo;1
27;soltero;Universidad;0;2489;0;0;15;jul;323;2;163;2;NA;0
32;soltero;Universidad;0;1017;0;0;15;jul;166;7;163;1;fallido;1
37;casado;Universidad;0;3913;1;0;16;jul;57;2;80;1;positivo;1
34;soltero;Universidad;0;144;1;1;21;jul;213;3;89;16;fallido;1
44;soltero;NA;0;323;0;0;28;jul;332;2;181;2;fallido;0
42;soltero;Universidad;0;11008;0;0;28;jul;822;6;405;1;positivo;0
34;casado;secundaria;0;603;1;0;28;jul;51;4;434;1;fallido;1
50;divorciado;secundaria;0;769;0;0;28;jul;72;2;363;4;fallido;1
49;casado;Universidad;0;0;0;1;28;jul;67;5;252;1;fallido;1
44;casado;Universidad;0;1646;1;0;29;jul;292;6;251;1;fallido;1
26;soltero;secundaria;0;125;0;0;4;aug;92;1;118;6;NA;1
37;soltero;secundaria;0;115;0;0;4;aug;236;1;92;4;fallido;1
46;soltero;secundaria;0;526;0;0;4;aug;326;1;96;3;positivo;1
25;soltero;Universidad;0;219;0;0;4;aug;576;1;96;1;positivo;0
29;casado;Universidad;0;451;0;0;4;aug;152;1;92;2;fallido;1
47;casado;secundaria;0;1167;1;0;4;aug;505;1;96;6;positivo;0
62;casado;secundaria;0;3340;0;0;4;aug;259;1;35;1;fallido;1
40;soltero;Universidad;0;1646;1;0;4;aug;173;1;92;5;positivo;0
46;casado;Universidad;0;242;0;0;4;aug;120;2;96;1;positivo;0
31;soltero;secundaria;0;40;0;0;4;aug;158;1;104;2;fallido;1
47;casado;Universidad;0;699;0;0;5;aug;432;3;97;2;positivo;1
55;divorciado;Universidad;0;2383;0;0;5;aug;1019;2;63;2;positivo;0
30;casado;Universidad;0;2666;0;0;5;aug;475;2;93;4;positivo;0
53;casado;Universidad;0;1356;1;0;5;aug;397;2;93;2;fallido;1
48;casado;Universidad;0;1147;0;0;5;aug;389;1;64;2;positivo;0
41;casado;Universidad;0;2487;0;0;5;aug;206;1;97;1;fallido;1
27;soltero;secundaria;0;3276;0;0;5;aug;106;1;110;2;NA;1
47;soltero;Universidad;0;86;0;0;5;aug;253;1;97;4;positivo;0
27;soltero;Universidad;0;6791;0;0;5;aug;179;2;69;26;NA;0
25;soltero;secundaria;0;41;1;0;5;aug;100;2;93;2;fallido;1
20;casado;NA;0;292;0;0;5;aug;385;2;93;1;fallido;0
47;casado;secundaria;0;3940;1;0;5;aug;226;3;97;2;fallido;0
37;soltero;Universidad;0;1291;0;0;5;aug;150;1;97;2;positivo;0
36;casado;Universidad;0;495;0;0;5;aug;157;3;97;2;positivo;0
45;casado;Universidad;0;6945;0;0;5;aug;131;5;356;3;fallido;1
53;casado;Universidad;0;1624;0;0;6;aug;107;1;98;6;positivo;0
61;casado;Universidad;0;3140;1;1;6;aug;975;4;98;1;NA;0
30;soltero;secundaria;0;81;1;0;6;aug;121;6;112;3;NA;1
50;casado;Universidad;0;938;0;0;6;aug;148;2;98;1;positivo;1
65;casado;secundaria;0;1176;0;0;6;aug;111;1;184;1;fallido;1
32;soltero;secundaria;0;6857;0;0;6;aug;85;1;185;1;fallido;1
40;casado;Universidad;0;0;0;0;6;aug;131;2;98;6;positivo;0
53;divorciado;secundaria;0;0;1;1;6;aug;1452;1;98;2;fallido;0
44;casado;secundaria;0;0;1;0;6;aug;142;1;260;1;NA;1
65;casado;Universidad;0;162;0;0;6;aug;280;3;185;2;fallido;1
46;casado;Universidad;0;4693;0;1;7;aug;79;1;394;2;fallido;0
59;casado;secundaria;0;0;0;0;7;aug;107;2;63;1;fallido;1
47;casado;primaria;0;201;1;0;7;aug;58;2;382;1;fallido;1
30;casado;secundaria;0;776;0;0;7;aug;72;1;99;2;positivo;1
41;casado;Universidad;0;1536;0;0;7;aug;273;1;95;2;fallido;0
59;casado;NA;0;1116;0;0;7;aug;149;2;99;1;fallido;1
37;casado;secundaria;0;96;0;0;7;aug;155;1;99;2;positivo;0
32;soltero;Universidad;0;4041;0;0;7;aug;325;1;99;2;positivo;1
57;casado;secundaria;0;2476;1;0;7;aug;239;1;459;1;positivo;1
37;soltero;secundaria;0;262;0;0;7;aug;305;1;179;5;NA;1
37;casado;secundaria;0;318;0;0;7;aug;83;1;95;4;NA;1
32;soltero;Universidad;0;697;0;0;7;aug;119;1;99;3;fallido;1
34;casado;Universidad;0;0;1;0;7;aug;262;1;99;2;positivo;0
44;soltero;secundaria;0;1534;0;0;7;aug;166;1;99;2;NA;0
49;casado;secundaria;0;305;0;0;7;aug;140;1;99;1;fallido;1
42;soltero;secundaria;0;3403;1;0;7;aug;215;1;99;1;fallido;0
58;casado;secundaria;0;687;1;0;7;aug;221;1;99;2;positivo;0
47;casado;NA;0;677;0;0;7;aug;384;1;99;4;positivo;1
33;casado;secundaria;0;1076;0;0;7;aug;88;1;259;4;fallido;1
35;casado;secundaria;0;2971;0;0;7;aug;158;2;95;6;positivo;1
41;casado;Universidad;0;2226;0;0;7;aug;182;2;99;1;fallido;0
23;soltero;secundaria;0;0;0;0;7;aug;217;1;99;7;positivo;0
33;soltero;Universidad;0;5437;0;0;10;aug;131;1;98;2;positivo;1
39;soltero;Universidad;0;172;1;0;10;aug;248;1;131;1;positivo;1
54;casado;secundaria;0;10185;0;0;10;aug;559;1;70;2;NA;0
42;soltero;NA;0;11115;0;0;10;aug;187;1;102;1;positivo;0
33;casado;Universidad;0;22867;1;0;10;aug;73;1;440;2;fallido;1
32;soltero;Universidad;0;935;0;0;10;aug;161;2;375;5;fallido;0
59;casado;Universidad;0;1425;0;0;10;aug;489;2;102;1;positivo;1
38;casado;secundaria;0;47;1;0;10;aug;120;1;98;5;positivo;1
48;casado;secundaria;0;1730;1;0;10;aug;158;1;102;1;positivo;1
59;divorciado;Universidad;0;3444;0;0;10;aug;252;1;185;2;positivo;0
28;soltero;Universidad;0;1984;1;0;10;aug;89;1;98;3;fallido;1
46;casado;secundaria;0;4855;1;0;10;aug;1529;1;397;1;fallido;1
32;soltero;Universidad;0;1815;0;0;10;aug;235;1;102;2;fallido;0
33;casado;secundaria;0;95;1;0;10;aug;155;1;102;1;positivo;1
40;casado;secundaria;0;1508;0;0;10;aug;153;2;383;1;fallido;1
52;casado;primaria;0;618;1;1;10;aug;352;2;102;2;fallido;1
40;casado;secundaria;0;694;1;0;10;aug;107;4;68;11;positivo;1
26;soltero;secundaria;0;1608;0;0;10;aug;89;2;102;2;positivo;1
30;casado;Universidad;0;805;0;0;10;aug;134;3;194;1;fallido;1
62;casado;primaria;0;3738;0;0;10;aug;151;3;185;1;fallido;1
50;casado;Universidad;0;0;0;0;10;aug;232;3;130;3;NA;1
55;divorciado;secundaria;0;1693;0;0;10;aug;247;1;102;3;positivo;1
33;casado;secundaria;0;218;1;1;10;aug;162;1;161;4;fallido;1
31;casado;Universidad;0;10884;0;0;10;aug;294;3;98;2;positivo;0
26;soltero;Universidad;0;2;0;0;10;aug;121;1;102;2;fallido;1
30;soltero;Universidad;0;697;0;0;10;aug;179;3;102;2;positivo;0
45;casado;Universidad;0;3857;1;0;11;aug;425;2;190;1;fallido;1
83;casado;Universidad;0;6236;0;0;11;aug;155;1;190;2;fallido;1
34;casado;Universidad;0;2427;0;0;11;aug;90;3;70;3;fallido;1
71;casado;Universidad;0;13297;0;0;11;aug;265;1;190;2;fallido;1
42;casado;primaria;0;201;1;0;11;aug;265;1;103;3;positivo;0
64;casado;secundaria;0;504;0;0;11;aug;157;1;14;3;NA;1
34;soltero;secundaria;0;-32;0;1;11;aug;89;3;103;2;positivo;1
24;soltero;Universidad;0;2376;0;0;11;aug;123;1;106;1;positivo;1
33;casado;NA;0;73;1;0;11;aug;156;1;263;2;fallido;1
42;casado;NA;0;1559;0;0;11;aug;155;1;103;1;positivo;1
42;soltero;Universidad;0;94;1;0;11;aug;176;2;90;4;fallido;0
20;soltero;secundaria;0;130;0;0;11;aug;88;1;99;3;fallido;1
28;soltero;secundaria;0;5916;0;0;11;aug;344;1;81;6;fallido;1
40;casado;Universidad;0;1108;0;0;11;aug;170;2;112;1;positivo;1
57;casado;secundaria;0;589;1;0;11;aug;167;1;190;5;fallido;0
31;casado;Universidad;0;199;1;1;11;aug;127;2;461;4;positivo;1
30;soltero;Universidad;0;533;0;0;11;aug;229;2;99;4;positivo;0
60;casado;Universidad;0;6573;1;0;11;aug;75;1;274;1;fallido;1
61;casado;Universidad;0;2557;1;0;11;aug;139;3;190;1;positivo;0
32;soltero;Universidad;0;131;1;0;11;aug;112;1;81;1;NA;1
31;soltero;Universidad;0;620;0;0;11;aug;153;1;103;2;fallido;1
37;casado;Universidad;0;789;1;1;11;aug;93;1;190;2;NA;1
42;casado;secundaria;0;994;1;0;11;aug;149;1;78;5;fallido;0
26;soltero;secundaria;0;96;0;0;11;aug;349;1;70;3;fallido;0
33;divorciado;secundaria;0;661;1;0;11;aug;108;1;99;7;fallido;1
40;soltero;secundaria;0;100;1;0;11;aug;221;1;461;1;positivo;0
29;casado;Universidad;0;238;0;0;11;aug;97;1;78;3;positivo;1
45;casado;secundaria;0;1435;1;0;11;aug;201;1;103;1;fallido;1
55;soltero;secundaria;0;1199;0;1;11;aug;91;1;99;10;fallido;1
39;casado;secundaria;0;260;1;0;11;aug;175;2;116;2;fallido;0
55;casado;Universidad;0;357;1;0;11;aug;526;1;103;1;fallido;1
58;casado;primaria;0;1013;1;0;11;aug;206;1;461;1;fallido;0
42;casado;secundaria;0;437;1;0;11;aug;120;3;190;1;fallido;1
32;soltero;Universidad;0;60;1;1;11;aug;248;2;462;1;fallido;1
33;soltero;Universidad;0;312;0;0;11;aug;271;1;369;3;fallido;1
32;soltero;Universidad;0;3283;0;0;12;aug;623;2;191;2;positivo;0
37;casado;Universidad;0;393;1;0;12;aug;62;2;104;2;positivo;1
44;divorciado;Universidad;0;1070;1;0;12;aug;137;2;104;3;positivo;0
31;soltero;secundaria;0;181;0;0;12;aug;182;1;104;1;positivo;0
32;casado;secundaria;0;484;1;0;12;aug;668;2;463;1;positivo;0
24;soltero;primaria;0;474;0;0;12;aug;249;1;104;1;positivo;1
28;soltero;Universidad;0;0;1;0;12;aug;150;1;79;3;positivo;1
36;soltero;Universidad;0;3850;1;0;12;aug;239;2;100;4;fallido;0
59;casado;primaria;0;182;0;0;12;aug;90;1;104;2;fallido;1
38;soltero;secundaria;0;245;1;1;12;aug;251;2;117;4;fallido;1
35;casado;Universidad;0;11219;0;0;12;aug;699;2;79;1;fallido;1
41;casado;Universidad;0;27696;0;0;12;aug;147;2;104;1;fallido;0
59;casado;secundaria;0;116;0;0;12;aug;398;4;422;3;fallido;0
53;casado;secundaria;0;341;0;0;12;aug;90;2;104;2;positivo;1
47;casado;Universidad;0;2408;0;0;12;aug;236;1;104;1;positivo;1
61;soltero;Universidad;0;2;0;0;12;aug;131;1;114;3;fallido;0
32;casado;Universidad;0;1331;0;0;12;aug;93;1;104;4;positivo;1
51;divorciado;secundaria;0;1679;0;0;12;aug;417;1;365;9;NA;0
37;soltero;Universidad;0;3954;1;0;12;aug;87;1;117;2;fallido;1
34;casado;secundaria;0;256;1;0;12;aug;201;2;267;1;fallido;1
34;soltero;Universidad;0;48;1;0;12;aug;810;3;93;6;fallido;0
35;casado;Universidad;0;2088;1;0;12;aug;94;1;51;3;fallido;1
32;casado;secundaria;0;386;0;0;12;aug;305;3;104;1;fallido;1
55;casado;primaria;0;113;0;0;12;aug;306;1;457;3;fallido;0
69;casado;primaria;0;324;0;0;12;aug;875;1;189;4;positivo;1
33;soltero;secundaria;0;498;0;0;12;aug;338;2;104;1;positivo;0
49;soltero;secundaria;0;5802;0;0;12;aug;175;3;104;2;positivo;1
32;soltero;Universidad;0;354;0;0;12;aug;363;1;104;3;positivo;1
43;casado;Universidad;0;2643;0;0;12;aug;188;3;100;5;positivo;0
33;casado;Universidad;0;4401;0;0;12;aug;96;2;104;1;positivo;1
46;casado;secundaria;0;0;0;0;12;aug;107;1;104;3;positivo;1
44;casado;NA;0;163;1;0;12;aug;44;1;100;3;positivo;1
49;casado;secundaria;0;905;0;0;12;aug;90;1;68;1;positivo;1
53;casado;NA;0;442;1;0;12;aug;166;1;36;2;NA;1
34;casado;secundaria;0;1337;0;0;12;aug;255;2;104;1;positivo;0
25;soltero;Universidad;0;2305;0;0;12;aug;222;2;104;2;fallido;1
44;casado;Universidad;0;1818;1;1;12;aug;120;1;104;1;fallido;1
46;casado;secundaria;0;1040;0;0;12;aug;542;1;78;5;fallido;1
31;casado;Universidad;0;1812;0;0;12;aug;112;1;104;1;positivo;1
30;soltero;Universidad;0;1159;0;0;12;aug;95;1;68;1;positivo;1
32;divorciado;Universidad;0;3271;0;0;12;aug;162;1;100;3;positivo;1
35;casado;NA;0;618;0;0;12;aug;293;1;104;1;positivo;0
32;soltero;Universidad;0;1246;1;0;12;aug;68;1;104;3;positivo;1
38;soltero;secundaria;0;0;0;0;13;aug;255;2;105;1;fallido;1
47;casado;secundaria;0;4;0;0;13;aug;73;2;105;6;positivo;1
32;soltero;Universidad;0;696;0;1;13;aug;101;4;105;4;fallido;1
38;casado;secundaria;0;1165;1;0;13;aug;784;3;94;10;fallido;0
71;casado;secundaria;0;3;0;0;13;aug;1175;3;189;1;NA;1
32;casado;Universidad;0;1388;1;0;13;aug;102;1;105;1;positivo;1
32;soltero;secundaria;0;5;1;1;13;aug;200;1;127;1;fallido;1
40;casado;Universidad;0;99;0;0;13;aug;220;2;364;2;fallido;1
31;casado;secundaria;0;35;0;0;13;aug;315;2;105;1;positivo;0
29;soltero;secundaria;0;314;0;0;13;aug;485;3;105;1;positivo;1
50;casado;secundaria;0;3169;0;0;13;aug;399;1;430;1;fallido;0
67;casado;secundaria;0;0;0;0;13;aug;1152;2;188;1;positivo;1
26;soltero;secundaria;0;611;0;0;13;aug;138;2;69;3;fallido;1
37;casado;secundaria;0;24;1;0;13;aug;136;1;105;2;fallido;1
56;casado;Universidad;0;616;0;0;13;aug;293;2;105;2;positivo;0
76;casado;primaria;0;3324;0;0;13;aug;227;2;192;1;fallido;0
72;casado;primaria;0;2079;0;0;13;aug;100;1;191;3;NA;1
24;soltero;secundaria;0;382;0;0;13;aug;103;1;105;2;positivo;1
42;soltero;Universidad;0;3371;1;1;13;aug;284;1;92;2;fallido;1
33;casado;secundaria;0;920;0;0;13;aug;111;1;105;1;positivo;1
29;casado;Universidad;0;30;0;0;13;aug;83;1;105;1;fallido;1
21;soltero;secundaria;0;691;0;0;13;aug;219;1;101;2;NA;1
35;soltero;Universidad;0;5007;1;0;13;aug;73;1;112;2;NA;1
28;soltero;secundaria;0;113;0;0;13;aug;204;3;105;1;fallido;0
27;soltero;secundaria;0;4590;1;0;13;aug;75;1;442;2;fallido;1
35;casado;secundaria;0;1368;0;0;13;aug;159;2;78;3;positivo;1
48;casado;secundaria;0;1559;0;0;13;aug;344;1;190;2;fallido;1
34;casado;Universidad;0;882;0;0;13;aug;135;1;113;5;positivo;1
36;soltero;Universidad;0;994;0;0;13;aug;185;2;105;3;positivo;1
26;soltero;Universidad;0;-67;1;0;13;aug;143;1;90;1;positivo;1
30;soltero;Universidad;0;305;0;0;13;aug;75;1;105;3;positivo;1
56;casado;primaria;0;9367;0;0;13;aug;320;2;101;2;positivo;0
50;divorciado;secundaria;0;0;0;0;13;aug;43;1;105;2;fallido;1
30;soltero;Universidad;0;499;1;0;13;aug;92;2;90;1;fallido;1
45;soltero;Universidad;0;2067;1;0;13;aug;393;2;462;1;positivo;0
34;soltero;Universidad;0;1228;0;0;13;aug;99;2;105;10;positivo;1
30;casado;Universidad;0;877;0;0;13;aug;202;1;83;5;fallido;1
33;casado;secundaria;0;5164;0;0;13;aug;238;2;265;1;fallido;1
49;casado;Universidad;0;1;0;0;13;aug;640;2;101;4;positivo;0
33;casado;secundaria;0;1737;0;0;14;aug;228;2;106;2;fallido;1
58;casado;secundaria;0;1227;0;0;14;aug;182;2;37;2;fallido;1
67;casado;primaria;0;10776;0;0;14;aug;176;2;99;17;NA;1
59;divorciado;secundaria;0;2026;0;0;14;aug;185;3;73;1;fallido;1
68;casado;primaria;0;2301;0;0;14;aug;90;3;120;1;fallido;1
21;soltero;secundaria;0;6844;0;0;14;aug;126;3;127;7;NA;1
57;casado;secundaria;0;169;0;0;14;aug;180;1;106;2;fallido;1
29;soltero;secundaria;0;486;0;0;14;aug;151;1;106;1;fallido;1
43;casado;secundaria;0;775;0;0;14;aug;98;1;106;1;fallido;1
26;soltero;secundaria;0;255;0;0;14;aug;209;2;106;2;positivo;0
54;casado;Universidad;0;1778;0;0;14;aug;319;1;268;2;fallido;1
33;casado;Universidad;0;263;0;0;14;aug;257;1;102;2;fallido;1
47;casado;secundaria;0;926;0;0;14;aug;436;1;403;5;positivo;0
58;divorciado;Universidad;0;5701;0;0;14;aug;92;3;106;2;positivo;1
28;soltero;Universidad;0;373;1;0;14;aug;78;1;79;4;NA;1
26;soltero;Universidad;0;777;1;0;14;aug;260;2;463;1;fallido;1
37;casado;Universidad;0;332;1;0;14;aug;190;2;84;7;fallido;1
38;divorciado;secundaria;0;902;1;0;14;aug;108;1;102;4;positivo;1
37;soltero;NA;0;444;0;0;14;aug;137;1;102;5;positivo;0
60;casado;NA;0;209;0;0;14;aug;391;3;106;1;fallido;0
44;casado;Universidad;0;226;1;0;14;aug;190;3;270;3;fallido;0
32;soltero;Universidad;0;12607;0;0;14;aug;203;5;84;1;fallido;1
33;soltero;Universidad;0;1974;0;0;14;aug;498;2;191;1;fallido;0
39;casado;Universidad;0;942;1;0;14;aug;880;3;267;1;NA;0
36;soltero;secundaria;0;1228;1;0;14;aug;153;2;102;3;positivo;1
46;casado;NA;0;336;1;0;14;aug;260;3;457;1;NA;0
41;divorciado;secundaria;0;220;1;0;14;aug;142;2;88;2;fallido;1
54;casado;secundaria;0;0;0;0;14;aug;159;2;106;6;positivo;1
39;casado;Universidad;0;11766;1;0;14;aug;313;4;102;5;fallido;1
35;casado;secundaria;0;1577;1;1;17;aug;80;1;273;1;fallido;1
32;casado;Universidad;0;8023;0;0;17;aug;219;1;84;2;fallido;1
42;casado;primaria;0;-306;1;0;17;aug;308;1;459;1;positivo;0
25;soltero;NA;0;1179;0;0;17;aug;43;1;83;2;fallido;1
34;soltero;secundaria;0;1227;0;0;17;aug;122;1;109;1;NA;1
26;soltero;secundaria;0;0;0;0;17;aug;237;1;82;2;fallido;1
45;divorciado;secundaria;0;982;1;0;17;aug;123;2;454;3;positivo;1
35;soltero;Universidad;0;431;0;0;17;aug;343;2;397;1;fallido;0
58;casado;Universidad;0;1394;0;0;17;aug;628;1;83;1;NA;1
36;casado;secundaria;0;953;1;0;17;aug;80;1;81;2;fallido;1
67;casado;NA;0;696;0;0;17;aug;119;1;105;2;fallido;1
62;casado;secundaria;0;1495;0;0;17;aug;606;1;196;1;positivo;0
26;soltero;Universidad;0;828;1;0;17;aug;156;1;199;1;fallido;0
26;soltero;Universidad;0;2506;0;0;18;aug;134;1;82;3;fallido;1
52;casado;Universidad;0;583;0;0;18;aug;61;1;84;1;fallido;1
58;casado;Universidad;0;883;0;0;18;aug;543;1;78;2;fallido;1
37;casado;Universidad;0;3794;0;0;18;aug;147;1;379;1;fallido;1
22;soltero;secundaria;0;948;0;0;18;aug;215;1;197;2;fallido;0
30;soltero;secundaria;0;48;0;0;18;aug;161;1;173;1;fallido;0
35;divorciado;Universidad;0;3751;1;0;18;aug;210;2;124;2;fallido;1
34;casado;Universidad;0;0;0;0;18;aug;148;1;84;2;fallido;0
55;casado;secundaria;0;1938;0;1;18;aug;193;1;386;3;positivo;0
49;soltero;secundaria;0;9131;1;0;18;aug;532;1;461;5;fallido;0
69;casado;primaria;0;1080;0;0;18;aug;197;2;118;2;fallido;1
56;divorciado;secundaria;0;256;0;0;19;aug;220;5;117;2;NA;1
57;casado;Universidad;0;1458;0;0;19;aug;250;1;107;5;fallido;1
43;casado;secundaria;0;132;0;0;19;aug;574;1;84;3;positivo;0
63;casado;secundaria;0;1612;0;0;19;aug;399;2;183;2;positivo;1
35;soltero;Universidad;0;2658;1;0;19;aug;768;2;141;3;fallido;0
51;casado;Universidad;0;0;1;1;19;aug;263;1;84;1;NA;1
44;casado;secundaria;0;10905;0;0;19;aug;240;2;271;1;NA;0
30;soltero;Universidad;0;5359;0;0;19;aug;145;1;84;2;positivo;0
39;soltero;Universidad;0;139;0;0;19;aug;328;1;79;1;fallido;1
38;casado;secundaria;0;10596;0;0;19;aug;195;1;197;4;NA;0
34;casado;Universidad;0;4859;0;0;20;aug;262;2;112;2;fallido;1
28;soltero;secundaria;0;67;0;0;20;aug;329;3;199;2;NA;0
59;casado;Universidad;0;2239;0;0;20;aug;377;6;90;1;positivo;0
27;soltero;Universidad;0;11862;0;0;20;aug;217;1;87;6;fallido;0
28;soltero;secundaria;0;1925;0;0;20;aug;147;1;90;1;fallido;1
24;soltero;secundaria;0;228;0;0;20;aug;99;1;79;1;fallido;1
33;soltero;secundaria;0;0;0;0;20;aug;201;2;204;2;NA;1
46;casado;secundaria;0;368;0;0;20;aug;293;1;90;4;NA;0
34;casado;secundaria;0;1406;1;0;20;aug;63;2;85;1;positivo;0
42;casado;primaria;0;5310;1;0;20;aug;273;1;90;3;positivo;0
20;soltero;secundaria;0;215;0;0;21;aug;228;4;183;1;NA;0
60;casado;secundaria;0;106;0;0;21;aug;216;3;91;1;positivo;0
60;divorciado;secundaria;0;2063;0;0;21;aug;54;5;86;3;fallido;1
39;casado;secundaria;0;18;1;0;21;aug;102;1;91;1;fallido;1
52;divorciado;secundaria;0;363;1;0;21;aug;168;1;462;1;positivo;0
31;casado;Universidad;0;1251;0;0;21;aug;282;1;197;5;fallido;1
25;soltero;secundaria;0;469;0;0;21;aug;273;1;86;1;NA;0
34;casado;Universidad;0;10;0;0;21;aug;90;1;91;1;fallido;1
37;casado;secundaria;0;1314;1;0;21;aug;200;1;91;10;fallido;1
50;casado;secundaria;0;3370;0;0;21;aug;531;2;80;2;positivo;0
27;soltero;Universidad;0;5741;0;0;21;aug;72;1;88;1;fallido;1
43;soltero;secundaria;0;733;1;0;21;aug;126;1;88;4;positivo;0
27;soltero;Universidad;0;377;0;0;21;aug;171;3;91;1;fallido;1
53;divorciado;Universidad;0;-309;1;0;21;aug;343;2;428;2;positivo;0
28;soltero;Universidad;0;3733;1;0;21;aug;419;5;91;7;positivo;1
28;casado;secundaria;0;61;1;0;21;aug;744;1;109;3;positivo;0
59;casado;secundaria;0;1047;0;0;21;aug;438;1;184;3;positivo;0
71;casado;Universidad;0;2651;0;0;24;aug;73;3;200;2;fallido;1
29;soltero;Universidad;0;265;0;0;24;aug;130;2;94;1;positivo;0
51;casado;secundaria;0;117;0;0;24;aug;467;2;88;4;NA;0
70;casado;primaria;0;2346;0;0;24;aug;190;3;194;2;positivo;1
37;casado;Universidad;0;165;0;0;24;aug;315;1;83;1;NA;1
39;casado;secundaria;0;116;0;0;24;aug;79;2;94;2;positivo;1
42;casado;secundaria;0;16517;0;0;24;aug;497;2;279;2;fallido;1
51;casado;NA;0;2337;1;0;25;aug;46;4;90;7;fallido;1
40;soltero;Universidad;0;0;1;0;25;aug;79;2;95;4;positivo;1
35;soltero;secundaria;0;1810;1;0;25;aug;52;2;92;2;fallido;1
57;casado;secundaria;0;5631;0;0;25;aug;68;1;90;5;NA;1
37;casado;primaria;0;106;1;0;25;aug;511;1;392;13;fallido;0
37;casado;Universidad;0;127;1;0;25;aug;192;1;193;1;positivo;0
33;casado;secundaria;0;369;0;0;25;aug;83;1;92;3;fallido;1
34;soltero;NA;0;1281;0;0;25;aug;279;1;117;1;fallido;1
36;casado;Universidad;0;506;0;0;25;aug;47;1;120;1;fallido;1
36;casado;Universidad;0;255;0;0;25;aug;242;6;95;4;positivo;0
43;casado;secundaria;0;2145;0;0;25;aug;291;2;95;4;positivo;0
49;casado;secundaria;0;3466;1;0;25;aug;161;3;410;2;positivo;1
43;divorciado;Universidad;0;9;1;0;26;aug;89;5;401;1;fallido;1
28;soltero;Universidad;0;730;1;0;26;aug;78;6;85;5;NA;1
36;casado;secundaria;0;3064;1;0;26;aug;240;3;107;4;fallido;1
35;soltero;Universidad;0;992;1;0;26;aug;79;1;114;3;fallido;1
26;soltero;secundaria;0;620;0;0;26;aug;76;1;96;2;positivo;1
43;soltero;Universidad;0;1696;1;0;26;aug;257;1;474;3;fallido;0
39;divorciado;secundaria;0;385;0;0;26;aug;143;1;93;1;fallido;1
21;soltero;primaria;0;1596;0;0;26;aug;115;1;93;2;fallido;1
57;divorciado;NA;0;854;0;0;27;aug;700;4;92;1;fallido;0
29;soltero;secundaria;0;382;0;0;27;aug;64;3;202;3;NA;1
28;soltero;Universidad;0;223;1;0;27;aug;157;2;119;1;NA;0
36;soltero;secundaria;0;40;1;0;27;aug;259;3;475;4;positivo;0
59;casado;secundaria;0;1341;0;0;27;aug;154;2;97;1;NA;1
