ID;Genero;Casado;Edad;Graduado;Profesion;Experiencia laboral;Gastoscore;Family_Size;anno_nacimiento;Generación ;Ingresos anuales brutos;Provincia;Digital_encuenta_index
CLI5420;F;Si;29;No;Servicios;<10años;Bajo;9;1995;Millennial;30339;Albacete;1.167
CLI5421;F;Si;83;Si;Artista;+20años;Alto;3;1941;Baby Boomer;38887;Melilla;0.68085
CLI5422;F;Si;85;Si;Servicios;+20años;Alto;2;1939;Generación Silenciosa;68192;Burgos;0.64175
CLI5423;M;Si;73;No;Artista;+20años;Alto;3;1951;Generación Silenciosa;125624;Ceuta;1.756
CLI5424;M;Si;61;Si;Artista;+20años;Medio;2;1963;Baby Boomer;62613;Lérida;1.228
CLI5425;M;Si;67;Si;Ejecutivo;+20años;Bajo;6;1957;Baby Boomer;107305;Jaén;1.717
CLI5426;M;Si;43;Si;Otros;+20años;Medio;3;1981;Millennial;129550;Badajoz;0.87
CLI5427;M;Si;67;Si;Ejecutivo;+20años;Alto;2;1957;Baby Boomer;44242;Salamanca;1.717
CLI5428;M;No;44;No;Ingeniero/Técnicos;+20años;Bajo;4;1980;Generación X;96922;Albacete;1.951
CLI5429;M;Si;47;Si;Ejecutivo;+20años;Alto;3;1977;Generación X;61580;Cuenca;1.306
CLI5430;F;No;63;Si;Artista;+20años;Bajo;1;1961;Baby Boomer;99763;Pontevedra;1.385
CLI5431;F;No;41;Si;Artista;10-20años;Bajo;2;1983;Millennial;30759;León;0.755
CLI5432;M;Si;45;Si;Otros;+20años;Medio;2;1979;Generación X;104993;Cuenca;1.146
CLI5433;F;No;22;No;Servicios;<10años;Bajo;2;2002;Millennial;23179;Jaén;2.34
CLI5434;M;Si;75;No;Ejecutivo;+20años;Medio;2;1949;Baby Boomer;122514;Alicante;1.072
CLI5435;F;Si;47;Si;Artista;+20años;Alto;4;1977;Generación X;31856;Huelva;955
CLI5436;M;No;23;No;Funcionario;<10años;Bajo;5;2001;Millennial;23832;La Coruña;2.996
CLI5437;M;Si;42;Si;Ingeniero/Técnicos;+20años;Medio;4;1982;Millennial;93636;Murcia;1.445
CLI5438;M;Si;68;Si;Artista;+20años;Medio;5;1956;Baby Boomer;101133;Orense;1.502
CLI5439;F;No;33;Si;Médico;10-20años;Bajo;7;1991;Millennial;28757;Las Palmas;0.87
CLI5440;M;No;35;Si;Artista;10-20años;Bajo;3;1989;Millennial;19798;Cuenca;1.169
CLI5441;F;No;20;No;Funcionario;<10años;Bajo;5;2004;Millennial;13702;Valencia;2.996
CLI5442;M;Si;39;Si;Funcionario;10-20años;Bajo;1;1985;Millennial;28981;Albacete;1.56
CLI5443;F;No;31;No;Médico;<10años;Bajo;4;1993;Millennial;24338;Segovia;1.054
CLI5444;M;Si;28;No;Artista;<10años;Medio;4;1996;Millennial;24635;Barcelona;1.581
CLI5445;M;Si;46;No;Servicios;+20años;Bajo;1;1978;Generación X;42430;Córdoba;1.385
CLI5446;F;No;32;No;Funcionario;10-20años;Bajo;4;1992;Millennial;23929;Orense;1.1
CLI5447;M;No;44;Si;Médico;+20años;Bajo;1;1980;Generación X;93999;Guadalajara;1.675
CLI5448;F;No;44;Si;Otros;+20años;Bajo;3;1980;Generación X;38547;Barcelona;0.778
CLI5449;M;Si;43;Si;Artista;+20años;Medio;1;1981;Millennial;103149;Palencia;1.79
CLI5450;F;No;20;No;Funcionario;<10años;Bajo;3;2004;Millennial;20432;Cáceres;2.409
CLI5451;M;No;43;No;Otros;+20años;Bajo;3;1981;Millennial;94786;Navarra;1.422
CLI5452;M;Si;54;No;Otros;+20años;Medio;6;1970;Generación X;113312;La Rioja;1.639
CLI5453;F;No;28;Si;Funcionario;<10años;Bajo;1;1996;Millennial;30509;Burgos;13.395
CLI5454;F;No;36;Si;Construcción;10-20años;Bajo;1;1988;Millennial;19427;Lugo;1.951
CLI5455;M;Si;42;No;Artista;+20años;Bajo;1;1982;Millennial;24744;Lugo;1.675
CLI5456;M;Si;94;Si;Servicios;+20años;Bajo;1;1930;Baby Boomer;66218;Palencia;1.619
CLI5457;M;Si;56;Si;Médico;+20años;Medio;3;1968;Generación X;84092;Santa Cruz de Tenerife;1.189
CLI5458;M;No;29;Si;Ingeniero/Técnicos;<10años;Bajo;3;1995;Millennial;21516;Huesca;1.685
CLI5459;F;Si;39;Si;Artista;10-20años;Medio;3;1985;Millennial;22488;Cádiz;0.916
CLI5460;M;Si;36;No;Otros;10-20años;Bajo;3;1988;Millennial;21872;Tarragona;0.709
CLI5461;M;No;45;Si;Otros;+20años;Bajo;1;1979;Generación X;55297;Zaragoza;1.284
CLI5462;M;Si;45;Si;Construcción;+20años;Medio;3;1979;Generación X;91856;Ávila;1.928
CLI5463;M;No;85;Si;Servicios;+20años;Bajo;1;1939;Baby Boomer;116168;Almería;974
CLI5464;F;No;45;No;Negocios/empresa;+20años;Bajo;2;1979;Generación X;22673;Málaga;1.583
CLI5465;M;Si;51;Si;Otros;+20años;Bajo;3;1973;Generación X;113726;Lugo;1.639
CLI5466;M;Si;69;Si;Artista;+20años;Bajo;1;1955;Baby Boomer;35238;Segovia;0.6222
CLI5467;F;Si;41;Si;Artista;10-20años;Alto;2;1983;Millennial;97785;Toledo;0.824
CLI5468;M;Si;64;;Artista;+20años;Medio;2;1960;Baby Boomer;58802;Guadalajara;1.033
CLI5469;M;Si;56;Si;Ingeniero/Técnicos;+20años;Bajo;2;1968;Generación X;78829;Madrid;0.64175
CLI5470;F;No;31;No;Ingeniero/Técnicos;<10años;Bajo;2;1993;Millennial;23370;Huesca;1.261
CLI5471;M;Si;51;Si;Artista;+20años;Medio;5;1973;Generación X;79943;Pontevedra;1.737
CLI5472;M;No;31;Si;Médico;<10años;Bajo;2;1993;Millennial;25813;Alicante;1.445
CLI5473;F;No;53;Si;Artista;+20años;Bajo;1;1971;Generación X;22310;Almería;0.8177
CLI5474;F;No;31;;Ingeniero/Técnicos;<10años;Bajo;3;1993;Millennial;20333;Cuenca;1.583
CLI5475;M;No;40;Si;Artista;10-20años;Bajo;1;1984;Millennial;121728;Orense;1.169
CLI5476;M;No;55;Si;Artista;+20años;Bajo;3;1969;Generación X;24075;Málaga;1.697
CLI5477;F;No;35;Si;Funcionario;10-20años;Bajo;3;1989;Millennial;23606;Cádiz;1.675
CLI5478;M;Si;61;Si;Ejecutivo;+20años;Alto;4;1963;Baby Boomer;33911;Lugo;1.697
CLI5479;F;Si;47;Si;Artista;+20años;Bajo;1;1977;Generación X;65953;Ávila;0.83725
CLI5480;F;No;33;Si;Servicios;10-20años;Bajo;2;1991;Millennial;30761;Almería;1.698
CLI5481;F;Si;35;Si;Negocios/empresa;10-20años;Bajo;2;1989;Millennial;24650;La Coruña;1.215
CLI5482;M;Si;90;Si;Artista;+20años;Alto;2;1934;Baby Boomer;97608;Santa Cruz de Tenerife;0.935
CLI5483;M;Si;36;Si;Otros;10-20años;Medio;2;1988;Millennial;27944;Teruel;1.905
CLI5484;M;No;36;Si;Médico;10-20años;Bajo;4;1988;Millennial;29541;Zamora;0.939
CLI5485;M;Si;61;Si;Artista;+20años;Medio;5;1963;Baby Boomer;38542;Las Palmas;1.267
CLI5486;F;No;44;;Negocios/empresa;+20años;Bajo;1;1980;Generación X;107314;Santa Cruz de Tenerife;1.905
CLI5487;M;Si;98;Si;Médico;+20años;Bajo;1;1926;Baby Boomer;102940;Santa Cruz de Tenerife;0.5831
CLI5488;F;No;36;Si;Médico;10-20años;Bajo;4;1988;Millennial;19520;Tarragona;1.146
CLI5489;M;No;24;No;Funcionario;<10años;Bajo;3;2000;Millennial;20467;Valladolid;1.892
CLI5490;M;Si;64;Si;Artista;+20años;Medio;2;1960;Baby Boomer;43759;Cuenca;1.482
CLI5491;F;No;35;Si;Funcionario;10-20años;Bajo;3;1989;Millennial;18457;Valladolid;0.962
CLI5492;M;Si;53;Si;Ejecutivo;+20años;Alto;5;1971;Generación X;72138;Valencia;0.60265
CLI5493;M;Si;68;Si;Artista;+20años;Medio;2;1956;Baby Boomer;110811;Baleares;1.170
CLI5494;F;Si;43;Si;Artista;+20años;Medio;2;1981;Millennial;91857;Barcelona;1.077
CLI5495;M;Si;39;Si;Negocios/empresa;10-20años;Bajo;5;1985;Millennial;20415;Soria;1.008
CLI5496;M;No;52;No;Otros;+20años;Bajo;1;1972;Generación X;125429;Salamanca;1.424
CLI5497;F;Si;39;Si;Médico;10-20años;Medio;3;1985;Millennial;21908;Zamora;1.813
CLI5498;M;Si;86;Si;Servicios;+20años;Alto;5;1938;Baby Boomer;96823;Gerona;1.424
CLI5499;F;No;46;No;Artista;+20años;Bajo;4;1978;Generación X;80676;Teruel;1.600
CLI5500;F;No;41;Si;Artista;10-20años;Bajo;1;1983;Millennial;106970;Ávila;1.399
CLI5501;F;No;47;Si;Médico;+20años;Bajo;1;1977;Generación X;27011;Álava;1.600
CLI5502;M;Si;53;Si;Artista;+20años;Medio;3;1971;Generación X;76347;Guadalajara;1.404
CLI5503;M;No;24;No;Funcionario;<10años;Bajo;5;2000;Millennial;21245;Palencia;2.202
CLI5504;M;No;34;No;Funcionario;10-20años;Bajo;5;1990;Millennial;22088;Lugo;0.824
CLI5505;F;No;56;Si;Artista;+20años;Bajo;1;1968;Generación X;114022;Tarragona;896
CLI5506;M;No;46;Si;Artista;+20años;Bajo;1;1978;Generación X;109151;Madrid;0.56355
CLI5507;M;Si;64;Si;Médico;+20años;Alto;2;1960;Baby Boomer;91063;Pontevedra;1.658
CLI5508;M;Si;55;Si;Otros;+20años;Medio;4;1969;Generación X;73666;Palencia;1.326
CLI5509;M;Si;78;Si;Servicios;+20años;Alto;2;1946;Baby Boomer;61266;Cádiz;896
CLI5510;M;No;90;;Servicios;+20años;Bajo;2;1934;Baby Boomer;70460;Ciudad Real;0.7004
CLI5511;M;Si;54;No;Ejecutivo;+20años;Alto;5;1970;Generación X;68297;Ceuta;11.305
CLI5512;M;Si;58;Si;Artista;+20años;Medio;2;1966;Generación X;79043;Melilla;1.013
CLI5513;F;No;34;No;Ingeniero/Técnicos;10-20años;Bajo;1;1990;Millennial;29089;La Coruña;1.445
CLI5514;F;No;23;No;Funcionario;<10años;Bajo;7;2001;Millennial;20529;Navarra;14.775
CLI5515;M;Si;67;Si;Ejecutivo;+20años;Alto;2;1957;Baby Boomer;56454;Ciudad Real;1.111
CLI5516;M;No;39;Si;Artista;10-20años;Bajo;2;1985;Millennial;28842;Huelva;1.169
CLI5517;M;Si;52;Si;Negocios/empresa;+20años;Bajo;2;1972;Generación X;87086;La Coruña;0.83725
CLI5518;M;;31;No;Otros;<10años;Bajo;2;1993;Millennial;27189;Lérida;0.87
CLI5519;F;Si;42;Si;Artista;+20años;Medio;3;1982;Millennial;48066;Badajoz;1.353
CLI5520;M;No;43;Si;Otros;+20años;Bajo;1;1981;Millennial;69483;Granada;0.985
CLI5521;M;Si;61;Si;Artista;+20años;Bajo;2;1963;Baby Boomer;48305;Córdoba;0.935
CLI5522;F;No;21;No;Funcionario;<10años;Bajo;3;2003;Millennial;20053;Castellón;2.34
CLI5523;F;Si;64;No;Ingeniero/Técnicos;+20años;Medio;2;1960;Baby Boomer;32855;Albacete;0.6222
CLI5524;F;Si;84;No;Servicios;+20años;Alto;2;1940;Baby Boomer;128261;Valladolid;1.072
CLI5525;M;No;21;No;Funcionario;<10años;Bajo;4;2003;Millennial;15198;Ciudad Real;2.858
CLI5526;F;Si;56;Si;Artista;+20años;Bajo;2;1968;Generación X;56633;Sevilla;1.404
CLI5527;M;No;43;Si;Artista;+20años;Bajo;2;1981;Millennial;121225;Segovia;1.813
CLI5528;M;No;24;No;Funcionario;<10años;Bajo;3;2000;Millennial;18644;La Rioja;1.788
CLI5529;F;Si;52;Si;Médico;+20años;Medio;5;1972;Generación X;78512;Alicante;1.561
CLI5530;M;No;35;No;Funcionario;10-20años;Bajo;4;1989;Millennial;23698;Zaragoza;1.353
CLI5531;F;Si;33;No;Ingeniero/Técnicos;10-20años;Medio;2;1991;Millennial;21928;La Coruña;1.606
CLI5532;F;Si;39;Si;Construcción;10-20años;Alto;7;1985;Millennial;23196;Sevilla;1.514
CLI5533;M;No;39;Si;Otros;10-20años;Bajo;2;1985;Millennial;22280;Jaén;0.778
CLI5534;F;Si;46;Si;Artista;+20años;Bajo;1;1978;Generación X;54573;Zaragoza;1.306
CLI5535;F;Si;39;Si;Funcionario;10-20años;Medio;2;1985;Millennial;25823;Albacete;2.066
CLI5536;M;Si;40;Si;Artista;10-20años;Medio;2;1984;Millennial;100583;Granada;1.537
CLI5537;M;No;20;No;Funcionario;<10años;Bajo;5;2004;Millennial;17877;Huelva;1.581
CLI5538;M;Si;83;No;Ejecutivo;+20años;Alto;2;1941;Baby Boomer;77963;Huesca;0.68085
CLI5539;M;No;51;Si;Artista;+20años;Bajo;1;1973;Generación X;115101;Jaén;0.68085
CLI5540;M;Si;75;No;Artista;+20años;Bajo;2;1949;Baby Boomer;87067;Burgos;1.697
CLI5541;M;Si;74;Si;Médico;+20años;Medio;2;1950;Baby Boomer;40842;Álava;1.658
CLI5542;F;Si;55;No;Ingeniero/Técnicos;+20años;Medio;4;1969;Generación X;112818;Orense;1.541
CLI5543;M;No;35;No;Artista;10-20años;Bajo;4;1989;Millennial;18733;Málaga;2.043
CLI5544;M;No;23;No;Funcionario;<10años;Bajo;5;2001;Millennial;18045;Sevilla;1.374
CLI5545;F;Si;53;Si;Artista;+20años;Alto;4;1971;Generación X;98991;Gerona;1.385
CLI5546;M;Si;41;Si;Otros;10-20años;Medio;2;1983;Millennial;55450;Las Palmas;1.399
CLI5547;M;Si;45;Si;Artista;+20años;Bajo;2;1979;Generación X;114450;Zaragoza;1.514
CLI5548;F;Si;69;Si;Ejecutivo;+20años;Alto;5;1955;Baby Boomer;44386;Orense;1.502
CLI5549;M;No;46;Si;Artista;+20años;Bajo;1;1978;Generación X;42684;Soria;974
CLI5550;F;Si;54;Si;Ingeniero/Técnicos;+20años;Alto;5;1970;Generación X;90005;Burgos;1.052
CLI5551;M;No;25;No;Funcionario;<10años;Bajo;4;1999;Millennial;28606;Palencia;2.961
CLI5552;M;No;34;No;Otros;10-20años;Bajo;3;1990;Millennial;22773;Burgos;1.698
CLI5553;M;No;50;Si;Artista;+20años;Bajo;1;1974;Generación X;103256;Murcia;0.7004
CLI5554;M;Si;23;No;Otros;<10años;Bajo;3;2001;Millennial;22653;Zamora;12.705
CLI5555;M;Si;61;Si;Otros;+20años;Bajo;4;1963;Baby Boomer;122283;Soria;0.83725
CLI5556;F;No;29;Si;Artista;<10años;Bajo;2;1995;Millennial;24361;Madrid;2.513
CLI5557;M;No;56;Si;Artista;+20años;Bajo;1;1968;Generación X;127115;Orense;0.56355
CLI5558;M;No;30;No;Médico;<10años;Bajo;3;1994;Millennial;27858;Valencia;0.87
CLI5559;M;No;45;Si;Otros;+20años;Bajo;4;1979;Generación X;100642;Valladolid;1.008
CLI5560;M;Si;47;No;Ejecutivo;+20años;Alto;8;1977;Generación X;28492;Melilla;1.150
CLI5561;F;Si;31;Si;Artista;<10años;Bajo;2;1993;Millennial;20625;Madrid;1.031
CLI5562;M;Si;52;No;Ingeniero/Técnicos;+20años;Medio;3;1972;Generación X;89509;Melilla;1.287
CLI5563;F;No;28;No;Médico;<10años;Bajo;1;1996;Millennial;30798;Huesca;1.029
CLI5564;F;Si;79;Si;Ingeniero/Técnicos;+20años;Alto;2;1945;Baby Boomer;87697;Córdoba;1.678
CLI5565;M;No;25;No;Funcionario;<10años;Bajo;4;1999;Millennial;22327;Soria;1.305
CLI5566;M;Si;53;Si;Artista;+20años;Bajo;3;1971;Generación X;81426;Cádiz;0.8177
CLI5567;F;Si;36;Si;Artista;10-20años;Medio;3;1988;Millennial;22403;Cáceres;1.583
CLI5568;M;Si;34;Si;Funcionario;10-20años;Bajo;1;1990;Millennial;24938;Toledo;1.238
CLI5569;M;Si;79;Si;Ejecutivo;+20años;Alto;2;1945;Baby Boomer;76786;Soria;0.7395
CLI5570;M;Si;73;No;Ejecutivo;+20años;Bajo;2;1951;Generación Silenciosa;31678;Las Palmas;1.639
CLI5571;F;No;36;Si;Funcionario;10-20años;Bajo;4;1988;Millennial;26509;Guipúzcoa;0.732
CLI5572;F;Si;77;Si;Artista;+20años;Alto;2;1947;Baby Boomer;33426;Burgos;1.033
CLI5573;F;No;39;Si;Artista;10-20años;Bajo;1;1985;Millennial;25016;Tarragona;1.077
CLI5574;M;No;42;Si;Artista;+20años;Bajo;1;1982;Millennial;54419;Las Palmas;1.123
CLI5575;F;Si;56;Si;Artista;+20años;Medio;4;1968;Generación X;75345;Zamora;0.7004
CLI5576;M;Si;74;Si;Construcción;+20años;Medio;2;1950;Baby Boomer;104424;Ceuta;1.541
CLI5577;F;No;51;Si;Artista;+20años;Bajo;2;1973;Generación X;27175;Cádiz;1.561
CLI5578;F;No;52;No;Otros;+20años;Bajo;1;1972;Generación X;54424;León;1.639
CLI5579;M;Si;61;Si;Artista;+20años;Bajo;1;1963;Baby Boomer;73048;Ávila;876
CLI5580;M;Si;56;No;Ejecutivo;+20años;Alto;2;1968;Generación X;30552;Segovia;1.091
CLI5581;F;Si;52;Si;Artista;+20años;Bajo;1;1972;Generación X;78438;Las Palmas;1.189
CLI5582;M;Si;34;No;Construcción;10-20años;Bajo;1;1990;Millennial;31916;Lugo;0.663
CLI5583;F;No;33;No;Funcionario;10-20años;Bajo;9;1991;Millennial;19232;Cáceres;1.79
CLI5584;M;No;29;No;Funcionario;<10años;Bajo;4;1995;Millennial;31516;Ávila;1.512
CLI5585;M;Si;66;Si;Ejecutivo;+20años;Alto;4;1958;Baby Boomer;87357;Barcelona;1.697
CLI5586;M;No;23;No;Funcionario;<10años;Bajo;4;2001;Millennial;19347;Almería;1.754
CLI5587;M;No;21;No;Médico;<10años;Bajo;3;2003;Millennial;22038;Valencia;2.064
CLI5588;F;Si;66;Si;Artista;+20años;Medio;3;1958;Baby Boomer;61859;Lugo;1.091
CLI5589;M;No;28;Si;Funcionario;<10años;Bajo;3;1996;Millennial;20312;Málaga;1.65
CLI5590;F;No;23;No;Funcionario;<10años;Bajo;1;2001;Millennial;19098;Huesca;2.582
CLI5591;F;No;28;Si;Ingeniero/Técnicos;<10años;Bajo;2;1996;Millennial;31257;Córdoba;1.616
CLI5592;M;Si;40;Si;Médico;10-20años;Medio;2;1984;Millennial;36132;Salamanca;1.284
CLI5593;F;Si;57;Si;Ingeniero/Técnicos;+20años;Medio;5;1967;Generación X;43209;Burgos;1.482
CLI5594;F;Si;91;Si;Servicios;+20años;Alto;2;1933;Baby Boomer;125208;Sevilla;1.482
CLI5595;F;Si;62;Si;Artista;+20años;Alto;5;1962;Generación Silenciosa;61432;Baleares;1.346
CLI5596;F;Si;52;Si;Ingeniero/Técnicos;+20años;Medio;4;1972;Generación X;61871;Cádiz;0.6222
CLI5597;M;Si;44;Si;Artista;+20años;Medio;2;1980;Generación X;92768;Guipúzcoa;1.744
CLI5598;M;Si;74;Si;Servicios;+20años;Alto;2;1950;Baby Boomer;117650;Huelva;0.5831
CLI5599;M;No;45;Si;Artista;+20años;Bajo;2;1979;Generación X;126133;Burgos;1.652
CLI5600;F;Si;44;No;Otros;+20años;Bajo;4;1980;Generación X;83720;Toledo;1.468
CLI5601;M;Si;32;Si;Médico;10-20años;Bajo;3;1992;Millennial;19816;Córdoba;1.675
CLI5602;F;No;45;Si;Artista;+20años;Bajo;1;1979;Generación X;35765;Teruel;1.399
CLI5603;M;Si;55;No;Ejecutivo;+20años;Alto;4;1969;Generación X;121568;Navarra;0.7395
CLI5604;M;Si;42;Si;Servicios;+20años;Medio;2;1982;Millennial;60079;Valencia;1.077
CLI5605;F;No;36;No;Negocios/empresa;10-20años;Bajo;4;1988;Millennial;27874;Córdoba;1.537
CLI5606;F;No;53;No;Funcionario;+20años;Bajo;4;1971;Generación X;123763;Vizcaya;1.170
CLI5607;M;No;41;Si;Artista;10-20años;Bajo;1;1983;Millennial;48217;Melilla;1.468
CLI5608;M;Si;41;Si;Artista;10-20años;Medio;2;1983;Millennial;129117;Guadalajara;1.583
CLI5609;F;Si;40;Si;Otros;10-20años;Medio;3;1984;Millennial;102441;Orense;1.284
CLI5610;M;No;69;Si;Artista;+20años;Bajo;1;1955;Baby Boomer;40269;Santa Cruz de Tenerife;1.346
CLI5611;F;No;24;No;Funcionario;<10años;Bajo;4;2000;Millennial;13235;La Coruña;1.788
CLI5612;M;Si;45;Si;Artista;+20años;Medio;3;1979;Generación X;110565;Tarragona;1.79
CLI5613;F;No;46;Si;Artista;+20años;Bajo;1;1978;Generación X;93533;Pontevedra;1.463
CLI5614;M;No;29;Si;Médico;<10años;Bajo;5;1995;Millennial;20486;Cáceres;1.443
CLI5615;F;No;39;Si;Artista;10-20años;Bajo;3;1985;Millennial;26939;Valencia;0.755
CLI5616;M;Si;86;No;Servicios;+20años;Alto;2;1938;Baby Boomer;85573;Albacete;1.267
CLI5617;M;No;63;Si;Otros;+20años;Bajo;1;1961;Generación Silenciosa;54825;Palencia;0.79815
CLI5618;M;Si;67;Si;Otros;+20años;Medio;2;1957;Baby Boomer;65634;Lérida;896
CLI5619;M;No;20;No;Funcionario;<10años;Bajo;3;2004;Millennial;14789;Valladolid;2.030
CLI5620;M;Si;55;No;Negocios/empresa;+20años;Alto;6;1969;Generación X;27378;Córdoba;974
CLI5621;F;No;56;Si;Artista;+20años;Bajo;1;1968;Generación X;92637;Huesca;994
CLI5622;F;;21;No;Funcionario;<10años;Bajo;1;2003;Millennial;14053;Barcelona;1.788
CLI5623;M;Si;72;Si;Ejecutivo;+20años;Alto;2;1952;Baby Boomer;82808;Burgos;974
CLI5624;M;No;29;Si;Funcionario;<10años;Bajo;3;1995;Millennial;22059;Almería;1.098
CLI5625;M;Si;55;Si;Artista;+20años;Medio;2;1969;Generación X;125441;Guadalajara;1.424
CLI5626;F;No;40;Si;Artista;10-20años;Bajo;1;1984;Millennial;66692;Jaén;0.916
CLI5627;M;Si;78;Si;Servicios;+20años;Alto;1;1946;Baby Boomer;73136;Álava;955
CLI5628;F;Si;83;No;Servicios;+20años;Alto;2;1941;Baby Boomer;121324;Ciudad Real;896
CLI5629;F;No;57;Si;Funcionario;+20años;Bajo;1;1967;Generación X;78001;Las Palmas;994
CLI5630;F;No;34;No;Funcionario;10-20años;Bajo;3;1990;Millennial;25926;Albacete;1.859
CLI5631;M;Si;88;Si;Servicios;+20años;Bajo;1;1936;Baby Boomer;24348;Santa Cruz de Tenerife;1.424
CLI5632;M;No;36;No;Médico;10-20años;Bajo;3;1988;Millennial;22682;Guipúzcoa;1.238
CLI5633;F;Si;63;Si;Artista;+20años;Medio;4;1961;Baby Boomer;42158;Málaga;0.75905
CLI5634;M;Si;74;Si;Ejecutivo;+20años;Alto;2;1950;Baby Boomer;125621;Las Palmas;1.365
CLI5635;F;No;33;No;Negocios/empresa;10-20años;Bajo;4;1991;Millennial;21316;Almería;1.974
CLI5636;M;Si;90;Si;Servicios;+20años;Bajo;2;1934;Baby Boomer;63745;Salamanca;994
CLI5637;M;No;25;No;Funcionario;<10años;Bajo;4;1999;Millennial;25744;Alicante;1.926
CLI5638;M;Si;68;No;Otros;+20años;Medio;2;1956;Baby Boomer;50415;León;1.170
CLI5639;M;Si;77;Si;Artista;+20años;Medio;2;1947;Baby Boomer;53383;Castellón;1.541
CLI5640;M;Si;42;Si;Médico;+20años;Medio;4;1982;Millennial;111685;Palencia;1.813
CLI5641;F;No;35;No;Negocios/empresa;10-20años;Bajo;6;1989;Millennial;22211;Cádiz;2.043
CLI5642;M;;47;Si;Artista;+20años;Bajo;2;1977;Generación X;66075;Navarra;1.326
CLI5643;F;Si;65;No;Ingeniero/Técnicos;+20años;Medio;4;1959;Baby Boomer;94908;Pontevedra;1.267
CLI5644;M;No;31;Si;Funcionario;<10años;Bajo;5;1993;Millennial;23229;Córdoba;1.169
CLI5645;M;Si;46;Si;Artista;+20años;Medio;3;1978;Generación X;111860;Murcia;1.150
CLI5646;M;Si;96;No;Servicios;+20años;Bajo;1;1928;Baby Boomer;105228;Málaga;0.6613
CLI5647;F;No;29;No;Negocios/empresa;<10años;Bajo;4;1995;Millennial;24904;Madrid;1.443
CLI5648;M;Si;65;Si;Otros;+20años;Bajo;1;1959;Baby Boomer;31326;Lugo;1.170
CLI5649;F;No;33;No;Ingeniero/Técnicos;10-20años;Bajo;3;1991;Millennial;27485;Córdoba;1.123
CLI5650;F;Si;33;Si;Construcción;10-20años;Bajo;2;1991;Millennial;27796;Granada;0.985
CLI5651;F;No;21;No;Negocios/empresa;<10años;Bajo;4;2003;Millennial;17593;Barcelona;1.374
CLI5652;M;Si;34;Si;Artista;10-20años;Medio;2;1990;Millennial;30529;Sevilla;1.859
CLI5653;M;Si;97;Si;Servicios;+20años;Alto;2;1927;Baby Boomer;66046;Gerona;1.561
CLI5654;M;Si;44;Si;Artista;+20años;Bajo;3;1980;Generación X;39039;Zaragoza;1.629
CLI5655;F;No;23;No;Funcionario;<10años;Bajo;2;2001;Millennial;20440;La Rioja;1.374
CLI5656;M;No;42;Si;Artista;+20años;Bajo;1;1982;Millennial;115393;Segovia;1.284
CLI5657;F;No;40;Si;Construcción;10-20años;Bajo;1;1984;Millennial;91186;Albacete;0.732
CLI5658;M;Si;52;No;Otros;+20años;Bajo;1;1972;Generación X;120188;Melilla;1.737
CLI5659;F;No;33;Si;Otros;10-20años;Bajo;4;1991;Millennial;26940;Alicante;1.882
CLI5660;F;No;39;Si;Funcionario;10-20años;Bajo;2;1985;Millennial;30370;Teruel;1.399
CLI5661;M;Si;64;Si;Artista;+20años;Medio;3;1960;Baby Boomer;94033;Ciudad Real;0.60265
CLI5662;F;Si;57;Si;Ingeniero/Técnicos;+20años;Alto;5;1967;Generación X;121539;Guipúzcoa;0.75905
CLI5663;M;Si;51;Si;Artista;+20años;Alto;4;1973;Generación X;115509;Baleares;1.717
CLI5664;M;Si;52;Si;Otros;+20años;Medio;4;1972;Generación X;23676;Pontevedra;1.639
CLI5665;F;Si;50;Si;Artista;+20años;Medio;5;1974;Generación X;117877;Murcia;1.424
CLI5666;M;Si;66;No;Otros;+20años;Bajo;2;1958;Baby Boomer;77304;Las Palmas;1.111
CLI5667;M;Si;39;Si;Artista;10-20años;Medio;2;1985;Millennial;27821;Ceuta;0.893
CLI5668;M;Si;78;Si;Servicios;+20años;Medio;2;1946;Baby Boomer;73756;Lugo;1.697
CLI5669;M;Si;40;Si;Artista;10-20años;Medio;5;1984;Millennial;70195;Cáceres;1.261
CLI5670;F;No;58;Si;Ingeniero/Técnicos;+20años;Bajo;1;1966;Generación X;26549;Jaén;15.215
CLI5671;M;No;58;No;Ingeniero/Técnicos;+20años;Bajo;3;1966;Generación X;72650;Teruel;896
CLI5672;M;No;34;Si;Artista;10-20años;Bajo;1;1990;Millennial;25509;La Rioja;1.1
CLI5673;M;No;22;No;Servicios;<10años;Bajo;2;2002;Millennial;14249;Salamanca;1.305
CLI5674;F;Si;73;Si;Ingeniero/Técnicos;+20años;Bajo;2;1951;Baby Boomer;48524;Vizcaya;1.052
CLI5675;M;Si;41;Si;Artista;10-20años;Bajo;2;1983;Millennial;31612;Ceuta;1.33
CLI5676;F;Si;52;Si;Artista;+20años;Alto;5;1972;Generación X;25667;Sevilla;1.346
CLI5677;F;Si;73;Si;Servicios;+20años;Alto;3;1951;Baby Boomer;30263;Lugo;994
CLI5678;F;No;28;No;Funcionario;<10años;Bajo;3;1996;Millennial;26907;Huesca;1.581
CLI5679;F;No;47;Si;Artista;+20años;Bajo;1;1977;Generación X;85666;Zaragoza;1.443
CLI5680;F;No;33;Si;Ingeniero/Técnicos;10-20años;Bajo;5;1991;Millennial;18173;Córdoba;1.79
